workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,question_order,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
579,list2,,,,,,0.0-6.0-0.68,neutral,,437,,3648,control,5000,246,audio/246_CN20.wav,,389127,,142,audio-slider-response,20,
579,list2,,,,,,0.0-6.0-1.68,,,,,,,,,,,389627,,143,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.69,neutral,,9265,,8792,high,5000,340,audio/340_SN3_high.wav,,398421,,144,audio-slider-response,3,
579,list2,,,,,,0.0-6.0-1.69,,,,,,,,,,,398922,,145,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.70,neutral,,8982,,4019,control,5000,723,audio/723_CN10.wav,,402941,,146,audio-slider-response,10,
579,list2,,,,,,0.0-6.0-1.70,,,,,,,,,,,403442,,147,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.71,neutral,,8693,,2179,control,5000,340,audio/340_CN13.wav,,405620,,148,audio-slider-response,13,
579,list2,,,,,,0.0-6.0-1.71,,,,,,,,,,,406121,,149,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.72,neutral,,8691,,3861,control,5000,723,audio/723_CN18.wav,,409983,,150,audio-slider-response,18,
579,list2,,,,,,0.0-6.0-1.72,,,,,,,,,,,410484,,151,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.73,neutral,,8493,,6208,high,5000,723,audio/723_SN3_high.wav,,416691,,152,audio-slider-response,3,
579,list2,,,,,,0.0-6.0-1.73,,,,,,,,,,,417192,,153,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.74,neutral,,8270,,3219,control,5000,340,audio/340_CN16.wav,,420413,,154,audio-slider-response,16,
579,list2,,,,,,0.0-6.0-1.74,,,,,,,,,,,420914,,155,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.75,neutral,,8612,,2299,control,5000,723,audio/723_CN2.wav,,423214,,156,audio-slider-response,2,
579,list2,,,,,,0.0-6.0-1.75,,,,,,,,,,,423715,,157,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.76,neutral,,8533,,4056,high,5000,723,audio/723_SN1_high.wav,,427772,,158,audio-slider-response,1,
579,list2,,,,,,0.0-6.0-1.76,,,,,,,,,,,428272,,159,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.77,neutral,,8607,,3579,mid,5000,340,audio/340_SN5_mid.wav,,431853,,160,audio-slider-response,5,
579,list2,,,,,,0.0-6.0-1.77,,,,,,,,,,,432353,,161,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.78,neutral,,2302,,7061,control,5000,246,audio/246_CN8.wav,,439415,,162,audio-slider-response,8,
579,list2,,,,,,0.0-6.0-1.78,,,,,,,,,,,439916,,163,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.79,neutral,,2013,,3696,low,5000,246,audio/246_SN10_low.wav,,443612,,164,audio-slider-response,10,
579,list2,,,,,,0.0-6.0-1.79,,,,,,,,,,,444113,,165,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.80,neutral,,2234,,3715,mid,5000,246,audio/246_SN18_mid.wav,,447828,,166,audio-slider-response,18,
579,list2,,,,,,0.0-6.0-1.80,,,,,,,,,,,448330,,167,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.81,neutral,,8472,,4528,low,5000,723,audio/723_SN4_low.wav,,452860,,168,audio-slider-response,4,
579,list2,,,,,,0.0-6.0-1.81,,,,,,,,,,,453361,,169,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.82,neutral,,8680,,4040,control,5000,340,audio/340_CN18.wav,,457401,,170,audio-slider-response,18,
579,list2,,,,,,0.0-6.0-1.82,,,,,,,,,,,457903,,171,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.83,neutral,,7889,,2805,mid,5000,723,audio/723_SN20_mid.wav,,460711,,172,audio-slider-response,20,
579,list2,,,,,,0.0-6.0-1.83,,,,,,,,,,,461212,,173,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.84,neutral,,1798,,4379,low,5000,246,audio/246_SN16_low.wav,,465592,,174,audio-slider-response,16,
579,list2,,,,,,0.0-6.0-1.84,,,,,,,,,,,466094,,175,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.85,neutral,,8531,,7331,low,5000,723,audio/723_SN21_low.wav,,473425,,176,audio-slider-response,21,
579,list2,,,,,,0.0-6.0-1.85,,,,,,,,,,,473926,,177,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.86,neutral,,1772,,3984,control,5000,246,audio/246_CN15.wav,,477913,,178,audio-slider-response,15,
579,list2,,,,,,0.0-6.0-1.86,,,,,,,,,,,478414,,179,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.87,neutral,,8782,,2717,control,5000,340,audio/340_CN5.wav,,481132,,180,audio-slider-response,5,
579,list2,,,,,,0.0-6.0-1.87,,,,,,,,,,,481632,,181,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.88,neutral,,1751,,2725,control,5000,246,audio/246_CN3.wav,,484359,,182,audio-slider-response,3,
579,list2,,,,,,0.0-6.0-1.88,,,,,,,,,,,484861,,183,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.89,neutral,,1548,,2941,high,5000,246,audio/246_SN14_high.wav,,487804,,184,audio-slider-response,14,
579,list2,,,,,,0.0-6.0-1.89,,,,,,,,,,,488305,,185,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.90,neutral,,,,,low,5000,340,audio/340_SN10_low.wav,,498308,,186,audio-slider-response,10,
579,list2,,,,,,0.0-6.0-1.90,,,,,,,,,,,498809,,187,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.91,neutral,,1821,,3091,high,5000,246,audio/246_SN1_high.wav,,501899,,188,audio-slider-response,1,
579,list2,,,,,,0.0-6.0-1.91,,,,,,,,,,,502400,,189,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.92,neutral,,1506,,5168,control,5000,246,audio/246_CN7.wav,,507570,,190,audio-slider-response,7,
579,list2,,,,,,0.0-6.0-1.92,,,,,,,,,,,508072,,191,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.93,neutral,,8418,,5965,mid,5000,340,audio/340_SN15_mid.wav,,514038,,192,audio-slider-response,15,
579,list2,,,,,,0.0-6.0-1.93,,,,,,,,,,,514540,,193,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.94,neutral,,2209,,3355,control,5000,246,audio/246_CN18.wav,,517896,,194,audio-slider-response,18,
579,list2,,,,,,0.0-6.0-1.94,,,,,,,,,,,518397,,195,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.95,neutral,,8565,,3627,control,5000,723,audio/723_CN8.wav,,522025,,196,audio-slider-response,8,
579,list2,,,,,,0.0-6.0-1.95,,,,,,,,,,,522526,,197,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.96,neutral,,8085,,3445,high,5000,723,audio/723_SN14_high.wav,,525973,,198,audio-slider-response,14,
579,list2,,,,,,0.0-6.0-1.96,,,,,,,,,,,526475,,199,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.97,neutral,,,,,low,5000,246,audio/246_SN17_low.wav,,536478,,200,audio-slider-response,17,
579,list2,,,,,,0.0-6.0-1.97,,,,,,,,,,,536979,,201,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.98,neutral,,1369,,3301,low,5000,246,audio/246_SN2_low.wav,,540280,,202,audio-slider-response,2,
579,list2,,,,,,0.0-6.0-1.98,,,,,,,,,,,540781,,203,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.99,neutral,,8531,,3045,control,5000,723,audio/723_CN19.wav,,543828,,204,audio-slider-response,19,
579,list2,,,,,,0.0-6.0-1.99,,,,,,,,,,,544330,,205,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.100,neutral,,8396,,2368,mid,5000,723,audio/723_SN15_mid.wav,,546698,,206,audio-slider-response,15,
579,list2,,,,,,0.0-6.0-1.100,,,,,,,,,,,547199,,207,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.101,neutral,,8341,,2600,control,5000,340,audio/340_CN2.wav,,549801,,208,audio-slider-response,2,
579,list2,,,,,,0.0-6.0-1.101,,,,,,,,,,,550302,,209,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.102,neutral,,2041,,5384,control,5000,246,audio/246_CN5.wav,,555686,,210,audio-slider-response,5,
579,list2,,,,,,0.0-6.0-1.102,,,,,,,,,,,556188,,211,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.103,neutral,,,,,control,5000,246,audio/246_CN21.wav,,566191,,212,audio-slider-response,21,
579,list2,,,,,,0.0-6.0-1.103,,,,,,,,,,,566693,,213,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.104,neutral,,7877,,2693,control,5000,340,audio/340_CN8.wav,,569388,,214,audio-slider-response,8,
579,list2,,,,,,0.0-6.0-1.104,,,,,,,,,,,569889,,215,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.105,neutral,,7814,,4776,low,5000,340,audio/340_SN2_low.wav,,574664,,216,audio-slider-response,2,
579,list2,,,,,,0.0-6.0-1.105,,,,,,,,,,,575165,,217,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.106,neutral,,1660,,9453,mid,5000,246,audio/246_SN19_mid.wav,,584619,,218,audio-slider-response,19,
579,list2,,,,,,0.0-6.0-1.106,,,,,,,,,,,585121,,219,html-keyboard-response,,
579,list2,,,,,,0.0-6.0-0.107,neutral,,8293,,2323,low,5000,340,audio/340_SN21_low.wav,,587444,,220,audio-slider-response,21,
579,list2,,,,,,0.0-6.0-1.107,,,,,,,,,,,587945,,221,html-keyboard-response,,
579,list2,,,,,,0.0-7.0,,,0,,5528,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,593474,,222,html-button-response,,
579,list2,,NEGATIVE,,,,0.0-8.0-0.0,,,10000,,11451,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,604926,,223,html-slider-response,,
579,list2,,POSITIVE,,,,0.0-8.0-0.1,,,3463,,6941,,5000,,Girls should be protected and watched over more than boys.<br><br>,,611867,,224,html-slider-response,,
579,list2,,POSITIVE,,,,0.0-8.0-0.2,,,1924,,5839,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,617708,,225,html-slider-response,,
579,list2,,POSITIVE,,,,0.0-8.0-0.3,,,1645,,6803,,5000,,Men are more sexual than women.<br><br>,,624513,,226,html-slider-response,,
579,list2,,POSITIVE,,,,0.0-8.0-0.4,,,1976,,16771,,5000,,Mothers should work only if necessary.<br><br>,,641285,,227,html-slider-response,,
579,list2,,POSITIVE,,,,0.0-8.0-0.5,,,0,,6432,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,647719,,228,html-slider-response,,
579,list2,,NEGATIVE,,,,0.0-8.0-0.6,,,10000,,5356,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,653077,,229,html-slider-response,,
579,list2,,POSITIVE,,,,0.0-8.0-0.7,,,7398,,4103,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,657181,,230,html-slider-response,,
579,list2,,NEGATIVE,,,,0.0-8.0-0.8,,,8403,,3126,,5000,,People should be treated the same regardless of their sex.<br><br>,,660309,,231,html-slider-response,,
579,list2,,POSITIVE,,,,0.0-8.0-0.9,,,8412,,3802,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,664113,,232,html-slider-response,,
579,list2,,NEGATIVE,,,,0.0-8.0-0.10,,,6142,,14475,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,678590,,233,html-slider-response,,
579,list2,,NEGATIVE,,,,0.0-8.0-0.11,,,10000,,12974,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,691565,,234,html-slider-response,,
579,list2,,POSITIVE,,,,0.0-8.0-0.12,,,1346,,3977,,5000,,Some types of work are just not appropriate for women.<br><br>,,695543,,235,html-slider-response,,
579,list2,,,,,,0.0-9.0,,,0,,2926,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,698470,,236,html-button-response,,
579,list2,,,,,,0.0-10.0,,[0],{'Q0': 0},,5576,,,,,,704049,,237,survey-likert,,
579,list2,[],,,,,0.0-11.0,,,"{'age': '26', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Female', 'region': 'Northeast - CT, DC, DE, MA, MD, ME, NH, NJ, NY, PA, RI, VT', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': 'In the study, I think that the desired answers by the researcher was very obvious', 'language': 'English', 'education': 'Graduated college'}",,198494,,,,,,902610,,238,survey,,
579,list2,,,,,,0.0-12.0,,,0,,2290,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,904901,,239,html-button-response,,
567,list2,,,[],[],[],0.0-0.0,,,,,,,,,,True,1898,False,0,preload,,
567,list2,,,,,,0.0-1.0,,,0,,55942,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,57846,,1,html-button-response,,
567,list2,,,,,,0.0-2.0,,,0,,4700,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,62549,,2,html-button-response,,
567,list2,,,,,,0.0-3.0,,,2,correct,2629,,,,audio/gift.wav,,66161,,3,audio-button-response,,
567,list2,,,,,,0.0-4.0,,,0,,1898,,,,<p>Correct! You are ready to begin the study.</p>,,68062,,4,html-button-response,,
567,list2,,,,,,0.0-5.0,,,0,,12679,,,,"<p><font size='3'>In this experiment, you will listen to a series of sentences, produced by different speakers. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You may click along this scale after the speaker stops talking. Try to respond as quickly as you can. If you do not respond within ten seconds, the experiment will advance automatically. There will be a progress bar at the top of the screen. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,80746,,5,html-button-response,,
567,list2,,,,,,0.0-6.0-0.0,neutral,,4027,,4728,mid,5000,246,audio/246_SN20_mid.wav,,86959,,6,audio-slider-response,20,
567,list2,,,,,,0.0-6.0-1.0,,,,,,,,,,,87468,,7,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.1,neutral,,6201,,4549,mid,5000,340,audio/340_SN9_mid.wav,,92018,,8,audio-slider-response,9,
567,list2,,,,,,0.0-6.0-1.1,,,,,,,,,,,92531,,9,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.2,neutral,,6387,,5211,control,5000,340,audio/340_CN18.wav,,97737,,10,audio-slider-response,18,
567,list2,,,,,,0.0-6.0-1.2,,,,,,,,,,,98239,,11,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.3,neutral,,3841,,2861,control,5000,246,audio/246_CN13.wav,,101100,,12,audio-slider-response,13,
567,list2,,,,,,0.0-6.0-1.3,,,,,,,,,,,101612,,13,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.4,neutral,,3282,,4411,control,5000,246,audio/246_CN17.wav,,106025,,14,audio-slider-response,17,
567,list2,,,,,,0.0-6.0-1.4,,,,,,,,,,,106527,,15,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.5,neutral,,5393,,3451,low,5000,340,audio/340_SN2_low.wav,,109987,,16,audio-slider-response,2,
567,list2,,,,,,0.0-6.0-1.5,,,,,,,,,,,110497,,17,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.6,neutral,,4006,,3229,control,5000,246,audio/246_CN19.wav,,113729,,18,audio-slider-response,19,
567,list2,,,,,,0.0-6.0-1.6,,,,,,,,,,,114242,,19,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.7,neutral,,6573,,3632,control,5000,340,audio/340_CN14.wav,,117869,,20,audio-slider-response,14,
567,list2,,,,,,0.0-6.0-1.7,,,,,,,,,,,118377,,21,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.8,neutral,,6201,,3840,low,5000,340,audio/340_SN17_low.wav,,122221,,22,audio-slider-response,17,
567,list2,,,,,,0.0-6.0-1.8,,,,,,,,,,,122730,,23,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.9,neutral,,6242,,3261,low,5000,340,audio/340_SN21_low.wav,,125993,,24,audio-slider-response,21,
567,list2,,,,,,0.0-6.0-1.9,,,,,,,,,,,126497,,25,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.10,neutral,,3675,,3309,control,5000,246,audio/246_CN15.wav,,129810,,26,audio-slider-response,15,
567,list2,,,,,,0.0-6.0-1.10,,,,,,,,,,,130327,,27,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.11,neutral,,3737,,3149,control,5000,246,audio/246_CN4.wav,,133488,,28,audio-slider-response,4,
567,list2,,,,,,0.0-6.0-1.11,,,,,,,,,,,133991,,29,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.12,neutral,,3820,,2880,control,5000,246,audio/246_CN14.wav,,136872,,30,audio-slider-response,14,
567,list2,,,,,,0.0-6.0-1.12,,,,,,,,,,,137388,,31,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.13,neutral,,3882,,4099,high,5000,246,audio/246_SN7_high.wav,,141490,,32,audio-slider-response,7,
567,list2,,,,,,0.0-6.0-1.13,,,,,,,,,,,142005,,33,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.14,neutral,,6222,,3451,control,5000,340,audio/340_CN17.wav,,145467,,34,audio-slider-response,17,
567,list2,,,,,,0.0-6.0-1.14,,,,,,,,,,,145969,,35,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.15,neutral,,6242,,4869,mid,5000,340,audio/340_SN19_mid.wav,,150841,,36,audio-slider-response,19,
567,list2,,,,,,0.0-6.0-1.15,,,,,,,,,,,151355,,37,html-keyboard-response,,
567,list2,,,,,,0.0-6.0-0.16,neutral,,6263,,3112,control,5000,340,audio/340_CN3.wav,,154473,,38,audio-slider-response,3,
